Fecha,Representante,CódigoProducto,Unidades
3/28/2015,Andrés Soto Paredes,B018IZ0SWI,2
3/28/2015,Víctor García Soto,B01KBH547A,3
3/29/2015,Camila Paredes Delgado,B00K15Q2B0,2
3/29/2015,Valeria Tapia Castro,B01LQV1YHO,3
3/29/2015,Eduardo Morales Sánchez,B00NQGP42Y,3
3/29/2015,María Fernández Vásquez,B00NQGP42Y,2
3/30/2015,Jorge Huamán Flores,B00NQGP42Y,3
3/31/2015,Daniela Chávez Paredes,B01KBH547A,2
3/31/2015,José López Ramírez,B00J0O5J4Y,1
4/1/2015,Ana María Vargas Vega,B01DZJFWNC,2
4/1/2015,Carlos Rivera Castro,B018IZ0SWI,2
4/1/2015,Brenda Torres Sánchez,B01DZJFWNC,1
4/1/2015,Luis González López,B00F3J4B5S,2
4/1/2015,Patricia Medina Vargas,B00K15Q2B0,3
4/1/2015,Miguel García Huamán,B00NQGP42Y,3
4/2/2015,Adriana Rodríguez Silva,B018IZ0SWI,1
4/2/2015,Juan Pérez Torres,B00K15Q2B0,1
4/2/2015,Sofía Castro Salinas,B00K15Q2B0,2
4/2/2015,Diego Morales López,B018IZ0SWI,11
4/3/2015,Mariana Rojas Medina,B00K15Q2B0,3
4/3/2015,Alejandro Soto Vásquez,B01EYT1URO,2
4/4/2015,Valentina Vega Ruiz,B00NQGP42Y,1
4/4/2015,Andrés Gómez Paredes,B018IZ0SWI,1
4/4/2015,Gabriela Huamán Castro,B00J0O5J4Y,2
4/4/2015,Eduardo Torres López,B01EYT1URO,7
4/4/2015,Carla Medina Vargas,B01LQV1YHO,3
4/4/2015,Ricardo García Huerta,B01KBH547A,3
4/5/2015,Laura Chávez Castro,B00NQGP42Y,1
4/5/2015,Carlos González Ruiz,B00F3J4B5S,1
4/5/2015,Silvia Castro López,B00K15Q2B0,1
4/5/2015,Juan Carlos Rodríguez Medina,B00F3J4B5S,3
4/6/2015,Luisa Fernández Vargas,B00F3J4B5S,1
4/6/2015,José Morales Huamán,B00K15Q2B0,2
4/6/2015,Ana Paula Rojas Torres,B018IZ0SWI,3
4/6/2015,Miguel Ángel Vega López,B00J0O5J4Y,1
4/6/2015,Carla García Castro,B00F3J4B5S,3
4/7/2015,Eduardo Castro Ruiz,B00K15Q2B0,20
4/7/2015,Gabriela Ramírez Vargas,B01DZJFWNC,2
4/8/2015,Ricardo Gómez Medina,B01KBH547A,2
4/8/2015,Laura Flores Salazar,B00J0O5J4Y,3
4/8/2015,Juan Carlos Rodríguez Delgado,B00K15Q2B0,1
4/9/2015,Luisa García Vásquez,B016381QZA,2
4/9/2015,Ana María Castro Salinas,B00F3J4B5S,3
4/9/2015,Ana María Castro Chávez,B018IZ0SWI,2
4/9/2015,Laura Flores Guzmán,B00F3J4B5S,2
4/9/2015,Carlos González Medina,B01LQV1YHO,3
4/9/2015,Miguel Ángel Vega Torres,B01LQV1YHO,3
4/9/2015,Rafaela Cáceres Castro,B016381QZA,3
4/10/2015,Carla Fernández Mendoza,B00NQGP42Y,2
4/10/2015,Adrián Vega Ruiz,B00K15Q2B0,2
4/10/2015,Diego Morales Castro,B01EYT1URO,2
4/10/2015,Ricardo Gómez Vargas,B018IZ0SWI,1
4/10/2015,Silvia Ramírez Rivera,B018IZ0SWI,1
4/11/2015,Eduardo Cáceres Salazar,B018IZ0SWI,2
4/11/2015,Juan Carlos Rodríguez Huamán,B016B7INC2,2
4/12/2015,Gabriela Rojas Huerta,B00K15Q2B0,16
4/12/2015,Verónica Quispe Rodríguez,B01KBH547A,3
4/12/2015,Julio Vargas López,B01KBH547A,23
4/12/2015,Valentina Torres Vega,B01EYT1URO,3
4/12/2015,Mariana Ruiz Cruz,B016B7INC2,2
4/13/2015,Luis Torres Medina,B01DZJFWNC,1
4/13/2015,Andrés Ramos Silva,B00NQGP42Y,1
4/13/2015,Ana Paula Sánchez Vargas,B018IZ0SWI,3
4/13/2015,Alejandro Ortega Salinas,B01DZJFWNC,2
4/13/2015,Sofía Castro Valdez,B016381QZA,2
4/14/2015,Lucía Pérez Guerra,B00F3J4B5S,1
4/14/2015,Sebastián Salazar Peña,B018IZ0SWI,2
4/15/2015,Carolina Espinoza Ramírez,B00K15Q2B0,21
4/15/2015,Manuel Rojas Cárdenas,B01LQV1YHO,2
4/16/2015,Gabriela Navarro Gómez,B00K15Q2B0,3
4/17/2015,Andrés Soto Paredes,B01KBH547A,2
4/17/2015,Víctor García Soto,B01DZJFWNC,2
4/18/2015,Camila Paredes Delgado,B01DZJFWNC,2
4/18/2015,Valeria Tapia Castro,B018IZ0SWI,2
4/18/2015,Eduardo Morales Sánchez,B01KBH547A,2
4/18/2015,María Fernández Vásquez,B00NQGP42Y,2
4/19/2015,Jorge Huamán Flores,B00F3J4B5S,18
4/19/2015,Daniela Chávez Paredes,B00K15Q2B0,2
4/19/2015,José López Ramírez,B016381QZA,3
4/20/2015,Ana María Vargas Vega,B00NQGP42Y,2
4/20/2015,Carlos Rivera Castro,B015YCRYZM,3
4/20/2015,Brenda Torres Sánchez,B00K15Q2B0,3
4/21/2015,Luis González López,B00K15Q2B0,10
4/21/2015,Patricia Medina Vargas,B00NQGP42Y,16
4/21/2015,Miguel García Huamán,B00NQGP42Y,2
4/21/2015,Adriana Rodríguez Silva,B016B7INC2,14
4/21/2015,Juan Pérez Torres,B00J0O5J4Y,2
4/21/2015,Sofía Castro Salinas,B018IZ0SWI,1
4/22/2015,Diego Morales López,B01EYT1URO,4
4/23/2015,Mariana Rojas Medina,B01KBH547A,2
4/23/2015,Alejandro Soto Vásquez,B018IZ0SWI,3
4/23/2015,Valentina Vega Ruiz,B016B7INC2,1
4/23/2015,Andrés Gómez Paredes,B018IZ0SWI,4
4/23/2015,Gabriela Huamán Castro,B00NQGP42Y,2
4/24/2015,Eduardo Torres López,B01DZJFWNC,2
4/24/2015,Carla Medina Vargas,B00K15Q2B0,3
4/24/2015,Ricardo García Huerta,B01LQV1YHO,2
4/24/2015,Laura Chávez Castro,B01EYT1URO,1
4/24/2015,Carlos González Ruiz,B01DZJFWNC,24
4/24/2015,Silvia Castro López,B00K15Q2B0,3
4/24/2015,Juan Carlos Rodríguez Medina,B00K15Q2B0,3
4/25/2015,Luisa Fernández Vargas,B00NQGP42Y,3
4/25/2015,José Morales Huamán,B00NQGP42Y,2
4/25/2015,Ana Paula Rojas Torres,B00F3J4B5S,1
4/26/2015,Miguel Ángel Vega López,B01LQV1YHO,2
4/26/2015,Carla García Castro,B01EYT1URO,3
4/26/2015,Eduardo Castro Ruiz,B01KBH547A,2
4/26/2015,Gabriela Ramírez Vargas,B00F3J4B5S,2
4/26/2015,Ricardo Gómez Medina,B01KBH547A,2
4/27/2015,Laura Flores Salazar,B018IZ0SWI,2
4/27/2015,Juan Carlos Rodríguez Delgado,B018IZ0SWI,2
4/27/2015,Luisa García Vásquez,B01EYT1URO,3
4/28/2015,Ana María Castro Salinas,B01DZJFWNC,3
4/28/2015,Ana María Castro Chávez,B016B7INC2,3
4/29/2015,Laura Flores Guzmán,B018IZ0SWI,1
4/30/2015,Carlos González Medina,B016381QZA,3
4/30/2015,Miguel Ángel Vega Torres,B01KBH547A,1
4/30/2015,Rafaela Cáceres Castro,B01LQV1YHO,12
4/30/2015,Carla Fernández Mendoza,B018IZ0SWI,1
4/30/2015,Adrián Vega Ruiz,B00K15Q2B0,1
4/30/2015,Diego Morales Castro,B016B7INC2,1
5/1/2015,Ricardo Gómez Vargas,B00K15Q2B0,3
5/1/2015,Silvia Ramírez Rivera,B018IZ0SWI,3
5/1/2015,Eduardo Cáceres Salazar,B00K15Q2B0,2
5/1/2015,Juan Carlos Rodríguez Huamán,B015YCRYZM,3
5/2/2015,Gabriela Rojas Huerta,B00K15Q2B0,1
5/2/2015,Verónica Quispe Rodríguez,B018IZ0SWI,1
5/2/2015,Julio Vargas López,B016381QZA,3
5/2/2015,Valentina Torres Vega,B00NQGP42Y,1
5/2/2015,Mariana Ruiz Cruz,B00NQGP42Y,3
5/2/2015,Luis Torres Medina,B016381QZA,10
5/2/2015,Andrés Ramos Silva,B01EYT1URO,3
5/2/2015,Ana Paula Sánchez Vargas,B00F3J4B5S,1
5/2/2015,Alejandro Ortega Salinas,B01LQV1YHO,3
5/2/2015,Sofía Castro Valdez,B01KBH547A,1
5/3/2015,Lucía Pérez Guerra,B00F3J4B5S,2
5/4/2015,Sebastián Salazar Peña,B018IZ0SWI,3
5/4/2015,Carolina Espinoza Ramírez,B018IZ0SWI,2
5/4/2015,Manuel Rojas Cárdenas,B015YCRYZM,3
5/5/2015,Gabriela Navarro Gómez,B016B7INC2,2
5/5/2015,Andrés Soto Paredes,B01DZJFWNC,2
5/5/2015,Víctor García Soto,B00J0O5J4Y,3
5/5/2015,Camila Paredes Delgado,B01EYT1URO,2
5/5/2015,Valeria Tapia Castro,B018IZ0SWI,3
5/5/2015,Eduardo Morales Sánchez,B01EYT1URO,2
5/5/2015,María Fernández Vásquez,B01KBH547A,7
5/5/2015,Jorge Huamán Flores,B01EYT1URO,1
5/6/2015,Daniela Chávez Paredes,B018IZ0SWI,12
5/6/2015,José López Ramírez,B018IZ0SWI,3
5/7/2015,Ana María Vargas Vega,B00F3J4B5S,2
5/7/2015,Carlos Rivera Castro,B01KBH547A,4
5/7/2015,Brenda Torres Sánchez,B01EYT1URO,2
5/7/2015,Luis González López,B01EYT1URO,1
5/7/2015,Patricia Medina Vargas,B00K15Q2B0,6
5/7/2015,Miguel García Huamán,B01LQV1YHO,2
5/7/2015,Adriana Rodríguez Silva,B015YCRYZM,24
5/7/2015,Juan Pérez Torres,B00F3J4B5S,2
5/7/2015,Sofía Castro Salinas,B01EYT1URO,1
5/8/2015,Diego Morales López,B01KBH547A,1
5/8/2015,Mariana Rojas Medina,B01KBH547A,3
5/8/2015,Alejandro Soto Vásquez,B01KBH547A,3
5/8/2015,Valentina Vega Ruiz,B01KBH547A,2
5/9/2015,Andrés Gómez Paredes,B00F3J4B5S,1
5/9/2015,Gabriela Huamán Castro,B01KBH547A,3
5/9/2015,Eduardo Torres López,B00F3J4B5S,1
5/9/2015,Carla Medina Vargas,B01DZJFWNC,3
5/9/2015,Ricardo García Huerta,B00K15Q2B0,3
5/9/2015,Laura Chávez Castro,B018IZ0SWI,1
5/9/2015,Carlos González Ruiz,B01LQV1YHO,1
5/9/2015,Silvia Castro López,B01LQV1YHO,2
5/10/2015,Juan Carlos Rodríguez Medina,B00F3J4B5S,1
5/12/2015,Luisa Fernández Vargas,B018IZ0SWI,4
5/12/2015,José Morales Huamán,B01DZJFWNC,2
5/12/2015,Ana Paula Rojas Torres,B018IZ0SWI,2
5/12/2015,Miguel Ángel Vega López,B01KBH547A,3
5/12/2015,Carla García Castro,B00F3J4B5S,1
5/12/2015,Eduardo Castro Ruiz,B00J0O5J4Y,20
5/12/2015,Gabriela Ramírez Vargas,B018IZ0SWI,1
5/13/2015,Ricardo Gómez Medina,B018IZ0SWI,22
5/13/2015,Laura Flores Salazar,B016B7INC2,2
5/13/2015,Juan Carlos Rodríguez Delgado,B015YCRYZM,3
5/13/2015,Luisa García Vásquez,B015YCRYZM,3
5/14/2015,Ana María Castro Salinas,B018IZ0SWI,1
5/14/2015,Ana María Castro Chávez,B00NQGP42Y,1
5/14/2015,Laura Flores Guzmán,B00F3J4B5S,2
5/14/2015,Carlos González Medina,B01DZJFWNC,24
5/14/2015,Miguel Ángel Vega Torres,B016381QZA,2
5/15/2015,Rafaela Cáceres Castro,B00F3J4B5S,1
5/15/2015,Carla Fernández Mendoza,B00K15Q2B0,3
5/15/2015,Adrián Vega Ruiz,B01KBH547A,3
5/15/2015,Diego Morales Castro,B00K15Q2B0,3
5/16/2015,Ricardo Gómez Vargas,B00K15Q2B0,3
5/16/2015,Silvia Ramírez Rivera,B01LQV1YHO,3
5/16/2015,Eduardo Cáceres Salazar,B00F3J4B5S,1
5/16/2015,Juan Carlos Rodríguez Huamán,B01LQV1YHO,1
5/16/2015,Gabriela Rojas Huerta,B015YCRYZM,3
5/17/2015,Verónica Quispe Rodríguez,B016381QZA,1
5/17/2015,Julio Vargas López,B018IZ0SWI,3
5/17/2015,Valentina Torres Vega,B00F3J4B5S,2
5/17/2015,Mariana Ruiz Cruz,B018IZ0SWI,1
5/18/2015,Luis Torres Medina,B01EYT1URO,1
5/18/2015,Andrés Ramos Silva,B01KBH547A,1
5/18/2015,Ana Paula Sánchez Vargas,B01LQV1YHO,2
5/18/2015,Alejandro Ortega Salinas,B018IZ0SWI,15
5/18/2015,Sofía Castro Valdez,B018IZ0SWI,1
5/18/2015,Lucía Pérez Guerra,B018IZ0SWI,3
5/19/2015,Sebastián Salazar Peña,B00K15Q2B0,1
5/19/2015,Carolina Espinoza Ramírez,B01DZJFWNC,1
5/19/2015,Manuel Rojas Cárdenas,B00NQGP42Y,1
5/19/2015,Gabriela Navarro Gómez,B00NQGP42Y,1
5/20/2015,Andrés Soto Paredes,B00F3J4B5S,2
5/20/2015,Víctor García Soto,B016381QZA,2
5/20/2015,Camila Paredes Delgado,B018IZ0SWI,3
5/20/2015,Valeria Tapia Castro,B01LQV1YHO,2
5/21/2015,Eduardo Morales Sánchez,B018IZ0SWI,6
5/21/2015,María Fernández Vásquez,B018IZ0SWI,2
5/21/2015,Jorge Huamán Flores,B016381QZA,1
5/22/2015,Daniela Chávez Paredes,B00NQGP42Y,3
5/22/2015,José López Ramírez,B00F3J4B5S,15
5/22/2015,Ana María Vargas Vega,B00NQGP42Y,1
5/22/2015,Carlos Rivera Castro,B015YCRYZM,1
5/22/2015,Brenda Torres Sánchez,B00F3J4B5S,2
5/22/2015,Luis González López,B01DZJFWNC,4
5/22/2015,Patricia Medina Vargas,B01DZJFWNC,3
5/23/2015,Miguel García Huamán,B01LQV1YHO,3
5/23/2015,Adriana Rodríguez Silva,B00NQGP42Y,3
5/23/2015,Juan Pérez Torres,B018IZ0SWI,4
5/23/2015,Sofía Castro Salinas,B00F3J4B5S,1
5/23/2015,Diego Morales López,B01LQV1YHO,2
5/24/2015,Mariana Rojas Medina,B00K15Q2B0,3
5/24/2015,Alejandro Soto Vásquez,B01KBH547A,2
5/24/2015,Valentina Vega Ruiz,B01LQV1YHO,2
5/24/2015,Andrés Gómez Paredes,B00F3J4B5S,1
5/24/2015,Gabriela Huamán Castro,B00NQGP42Y,2
5/24/2015,Eduardo Torres López,B01EYT1URO,24
5/25/2015,Carla Medina Vargas,B01EYT1URO,2
5/25/2015,Ricardo García Huerta,B018IZ0SWI,7
5/26/2015,Laura Chávez Castro,B018IZ0SWI,1
5/26/2015,Carlos González Ruiz,B00F3J4B5S,2
5/26/2015,Silvia Castro López,B016381QZA,3
5/26/2015,Juan Carlos Rodríguez Medina,B01LQV1YHO,2
5/26/2015,Luisa Fernández Vargas,B01LQV1YHO,1
5/27/2015,José Morales Huamán,B01KBH547A,3
5/27/2015,Ana Paula Rojas Torres,B00F3J4B5S,2
5/27/2015,Miguel Ángel Vega López,B01EYT1URO,1
5/27/2015,Carla García Castro,B018IZ0SWI,3
5/28/2015,Eduardo Castro Ruiz,B01KBH547A,1
5/28/2015,Gabriela Ramírez Vargas,B01LQV1YHO,2
5/28/2015,Ricardo Gómez Medina,B01LQV1YHO,2
5/28/2015,Laura Flores Salazar,B015YCRYZM,3
5/28/2015,Juan Carlos Rodríguez Delgado,B00NQGP42Y,2
5/29/2015,Luisa García Vásquez,B016381QZA,15
5/29/2015,Ana María Castro Salinas,B018IZ0SWI,2
5/29/2015,Ana María Castro Chávez,B00NQGP42Y,2
5/29/2015,Laura Flores Guzmán,B01KBH547A,25
5/30/2015,Carlos González Medina,B01KBH547A,2
5/30/2015,Miguel Ángel Vega Torres,B00NQGP42Y,3
5/31/2015,Rafaela Cáceres Castro,B01KBH547A,1
5/31/2015,Carla Fernández Mendoza,B01EYT1URO,3
6/1/2015,Adrián Vega Ruiz,B01DZJFWNC,2
6/1/2015,Diego Morales Castro,B016381QZA,2
6/1/2015,Ricardo Gómez Vargas,B01EYT1URO,2
6/2/2015,Luisa García López,B018IZ0SWI,3
6/3/2015,Juan Carlos Rodríguez Huamán,B018IZ0SWI,1
6/3/2015,Ana María Castro Chávez,B00K15Q2B0,2
6/3/2015,Miguel Ángel Vega Torres,B00NQGP42Y,3
6/4/2015,Carla Fernández Mendoza,B018IZ0SWI,1
6/4/2015,Ricardo Gómez Vargas,B01DZJFWNC,3
6/4/2015,Silvia Ramírez Rivera,B018IZ0SWI,2
6/4/2015,Diego Morales Castro,B018IZ0SWI,2
6/5/2015,Gabriela Rojas Huerta,B01KBH547A,2
6/5/2015,Eduardo Cáceres Salazar,B00NQGP42Y,3
6/5/2015,Verónica Quispe Rodríguez,B00NQGP42Y,2
6/6/2015,Carlos González Medina,B018IZ0SWI,1
6/6/2015,Laura Flores Guzmán,B00NQGP42Y,2
6/7/2015,Julio Vargas López,B016B7INC2,2
6/7/2015,Valentina Torres Vega,B00F3J4B5S,2
6/8/2015,Andrés Ramos Silva,B00F3J4B5S,3
6/8/2015,Mariana Ruiz Cruz,B00F3J4B5S,1
6/8/2015,Luis Torres Medina,B016381QZA,2
6/8/2015,Ana Paula Sánchez Vargas,B00F3J4B5S,5
6/8/2015,Rafaela Cáceres Castro,B01EYT1URO,2
6/8/2015,Alejandro Ortega Salinas,B00F3J4B5S,1
6/8/2015,Camila Paredes Delgado,B018IZ0SWI,2
6/8/2015,Víctor García Soto,B01EYT1URO,3
6/8/2015,Sofía Castro Valdez,B01DZJFWNC,17
6/9/2015,Adrián Vega Ruiz,B018IZ0SWI,2
6/9/2015,Lucía Pérez Guerra,B00K15Q2B0,6
6/9/2015,Sebastián Salazar Peña,B018IZ0SWI,1
6/9/2015,Carolina Espinoza Ramírez,B01KBH547A,2
6/9/2015,Manuel Rojas Cárdenas,B016381QZA,3
6/10/2015,Gabriela Navarro Gómez,B00NQGP42Y,2
6/11/2015,Andrés Soto Paredes,B018IZ0SWI,3
6/11/2015,Valeria Tapia Castro,B00NQGP42Y,1
6/11/2015,Eduardo Morales Sánchez,B00NQGP42Y,3
6/11/2015,María Fernández Vásquez,B01DZJFWNC,3
6/11/2015,Jorge Huamán Flores,B016381QZA,3
6/12/2015,Daniela Chávez Paredes,B00K15Q2B0,2
6/12/2015,José López Ramírez,B01KBH547A,1
6/12/2015,Ana María Vargas Vega,B01DZJFWNC,2
6/13/2015,Carlos Rivera Castro,B01LQV1YHO,2
6/13/2015,Brenda Torres Sánchez,B01DZJFWNC,14
6/14/2015,Luis González López,B00NQGP42Y,3
6/14/2015,Patricia Medina Vargas,B018IZ0SWI,2
6/14/2015,Miguel García Huamán,B00F3J4B5S,1
6/15/2015,Adriana Rodríguez Silva,B01KBH547A,1
6/15/2015,Juan Pérez Torres,B01KBH547A,2
6/15/2015,Sofía Castro Salinas,B00K15Q2B0,5
6/15/2015,Diego Morales López,B00J0O5J4Y,3
6/15/2015,Mariana Rojas Medina,B018IZ0SWI,2
6/15/2015,Alejandro Soto Vásquez,B018IZ0SWI,3
6/15/2015,Valentina Vega Ruiz,B018IZ0SWI,2
6/16/2015,Andrés Gómez Paredes,B01EYT1URO,2
6/16/2015,Gabriela Huamán Castro,B016381QZA,2
6/16/2015,Eduardo Torres López,B018IZ0SWI,1
6/16/2015,Carla Medina Vargas,B018IZ0SWI,1
6/16/2015,Ricardo García Huerta,B01DZJFWNC,1
6/16/2015,Laura Chávez Castro,B00K15Q2B0,4
6/17/2015,Carlos González Ruiz,B018IZ0SWI,17
6/17/2015,Silvia Castro López,B01KBH547A,1
6/17/2015,Juan Carlos Rodríguez Medina,B00K15Q2B0,2
6/17/2015,Luisa Fernández Vargas,B00J0O5J4Y,11
6/17/2015,José Morales Huamán,B01LQV1YHO,1
6/18/2015,Ana Paula Rojas Torres,B015YCRYZM,3
6/18/2015,Miguel Ángel Vega López,B015YCRYZM,2
6/18/2015,Carla García Castro,B00NQGP42Y,3
6/18/2015,Eduardo Castro Ruiz,B00NQGP42Y,2
6/19/2015,Gabriela Ramírez Vargas,B00K15Q2B0,1
6/19/2015,Ricardo Gómez Medina,B018IZ0SWI,2
6/19/2015,Laura Flores Salazar,B00NQGP42Y,3
6/19/2015,Juan Carlos Rodríguez Delgado,B00K15Q2B0,2
6/19/2015,Luisa García Vásquez,B016381QZA,3
6/20/2015,Ana María Castro Salinas,B00F3J4B5S,1
6/20/2015,Ana María Castro Chávez,B00K15Q2B0,2
6/20/2015,Laura Flores Guzmán,B01DZJFWNC,2
6/21/2015,Carlos González Medina,B018IZ0SWI,7
6/21/2015,Miguel Ángel Vega Torres,B01LQV1YHO,2
6/21/2015,Rafaela Cáceres Castro,B00F3J4B5S,20
6/21/2015,Carla Fernández Mendoza,B00K15Q2B0,3
6/21/2015,Adrián Vega Ruiz,B00F3J4B5S,25
6/21/2015,Diego Morales Castro,B01KBH547A,1
6/21/2015,Ricardo Gómez Vargas,B01KBH547A,2
6/22/2015,Silvia Ramírez Rivera,B016B7INC2,1
6/22/2015,Eduardo Cáceres Salazar,B016B7INC2,2
6/22/2015,Juan Carlos Rodríguez Huamán,B01EYT1URO,3
6/22/2015,Gabriela Rojas Huerta,B016B7INC2,3
6/22/2015,Verónica Quispe Rodríguez,B01EYT1URO,3
6/22/2015,Julio Vargas López,B00F3J4B5S,2
6/22/2015,Valentina Torres Vega,B00K15Q2B0,2
6/22/2015,Mariana Ruiz Cruz,B00K15Q2B0,17
6/22/2015,Luis Torres Medina,B00K15Q2B0,3
6/23/2015,Andrés Ramos Silva,B00F3J4B5S,2
6/23/2015,Ana Paula Sánchez Vargas,B01LQV1YHO,2
6/23/2015,Alejandro Ortega Salinas,B00F3J4B5S,1
6/24/2015,Sofía Castro Valdez,B00F3J4B5S,2
6/24/2015,Lucía Pérez Guerra,B00NQGP42Y,2
6/24/2015,Sebastián Salazar Peña,B00NQGP42Y,2
6/24/2015,Carolina Espinoza Ramírez,B018IZ0SWI,1
6/25/2015,Manuel Rojas Cárdenas,B01DZJFWNC,3
6/25/2015,Gabriela Navarro Gómez,B01LQV1YHO,3
6/25/2015,Andrés Soto Paredes,B00NQGP42Y,3
6/25/2015,Víctor García Soto,B00K15Q2B0,2
6/25/2015,Camila Paredes Delgado,B01LQV1YHO,3
6/26/2015,Valeria Tapia Castro,B016B7INC2,2
6/26/2015,Eduardo Morales Sánchez,B00K15Q2B0,2
6/26/2015,María Fernández Vásquez,B018IZ0SWI,4
6/26/2015,Jorge Huamán Flores,B00NQGP42Y,3
6/27/2015,Daniela Chávez Paredes,B00NQGP42Y,2
6/27/2015,José López Ramírez,B01KBH547A,1
6/27/2015,Ana María Vargas Vega,B016381QZA,1
6/28/2015,Carlos Rivera Castro,B00NQGP42Y,3
6/28/2015,Brenda Torres Sánchez,B01EYT1URO,1
6/28/2015,Luis González López,B01DZJFWNC,2
6/28/2015,Patricia Medina Vargas,B01EYT1URO,1
6/28/2015,Miguel García Huamán,B00F3J4B5S,2
6/28/2015,Adriana Rodríguez Silva,B00F3J4B5S,1
6/29/2015,Juan Pérez Torres,B00NQGP42Y,2
6/29/2015,Sofía Castro Salinas,B00J0O5J4Y,14
6/29/2015,Diego Morales López,B00K15Q2B0,3
6/30/2015,Mariana Rojas Medina,B00K15Q2B0,3
6/30/2015,Alejandro Soto Vásquez,B00F3J4B5S,1
6/30/2015,Valentina Vega Ruiz,B01KBH547A,2
6/30/2015,Andrés Gómez Paredes,B01EYT1URO,3
6/30/2015,Gabriela Huamán Castro,B016B7INC2,2
7/1/2015,Eduardo Torres López,B01DZJFWNC,2
7/1/2015,Carla Medina Vargas,B018IZ0SWI,3
7/1/2015,Ricardo García Huerta,B018IZ0SWI,2
7/2/2015,Laura Chávez Castro,B01LQV1YHO,3
7/2/2015,Carlos González Ruiz,B018IZ0SWI,2
7/2/2015,Silvia Castro López,B016381QZA,4
7/2/2015,Juan Carlos Rodríguez Medina,B00NQGP42Y,13
7/2/2015,Luisa Fernández Vargas,B018IZ0SWI,1
7/2/2015,José Morales Huamán,B01DZJFWNC,3
7/2/2015,Ana Paula Rojas Torres,B016B7INC2,3
7/2/2015,Miguel Ángel Vega López,B00NQGP42Y,1
7/3/2015,Carla García Castro,B00K15Q2B0,1
7/3/2015,Eduardo Castro Ruiz,B00F3J4B5S,1
7/3/2015,Gabriela Ramírez Vargas,B018IZ0SWI,2
7/3/2015,Ricardo Gómez Medina,B00F3J4B5S,3
7/3/2015,Laura Flores Salazar,B00F3J4B5S,4
7/3/2015,Juan Carlos Rodríguez Delgado,B01LQV1YHO,2
7/3/2015,Luisa García Vásquez,B01KBH547A,14
7/3/2015,Ana María Castro Salinas,B01DZJFWNC,2
7/4/2015,Ana María Castro Chávez,B00F3J4B5S,2
7/4/2015,Laura Flores Guzmán,B018IZ0SWI,3
7/4/2015,Carlos González Medina,B00K15Q2B0,2
7/5/2015,Miguel Ángel Vega Torres,B00NQGP42Y,2
7/5/2015,Rafaela Cáceres Castro,B015YCRYZM,2
7/5/2015,Carla Fernández Mendoza,B00F3J4B5S,2
7/5/2015,Adrián Vega Ruiz,B018IZ0SWI,3
7/6/2015,Diego Morales Castro,B01KBH547A,2
7/7/2015,Ricardo Gómez Vargas,B01KBH547A,23
7/7/2015,Silvia Ramírez Rivera,B018IZ0SWI,2
7/7/2015,Eduardo Cáceres Salazar,B01KBH547A,2
7/8/2015,Juan Carlos Rodríguez Huamán,B00NQGP42Y,2
7/8/2015,Gabriela Rojas Huerta,B00K15Q2B0,17
7/8/2015,Verónica Quispe Rodríguez,B01EYT1URO,1
7/8/2015,Julio Vargas López,B018IZ0SWI,16
7/9/2015,Valentina Torres Vega,B00K15Q2B0,2
7/9/2015,Mariana Ruiz Cruz,B018IZ0SWI,2
7/9/2015,Luis Torres Medina,B018IZ0SWI,1
7/9/2015,Andrés Ramos Silva,B00F3J4B5S,2
7/10/2015,Ana Paula Sánchez Vargas,B018IZ0SWI,3
7/11/2015,Alejandro Ortega Salinas,B018IZ0SWI,2
7/11/2015,Sofía Castro Valdez,B018IZ0SWI,2
7/11/2015,Lucía Pérez Guerra,B01KBH547A,2
7/11/2015,Sebastián Salazar Peña,B01LQV1YHO,1
7/11/2015,Carolina Espinoza Ramírez,B016381QZA,1
7/12/2015,Manuel Rojas Cárdenas,B018IZ0SWI,1
7/12/2015,Gabriela Navarro Gómez,B00NQGP42Y,2
7/12/2015,Andrés Soto Paredes,B00K15Q2B0,2
7/12/2015,Víctor García Soto,B018IZ0SWI,3
7/12/2015,Camila Paredes Delgado,B00F3J4B5S,2
7/12/2015,Valeria Tapia Castro,B00F3J4B5S,1
7/13/2015,Eduardo Morales Sánchez,B016381QZA,3
7/13/2015,María Fernández Vásquez,B00F3J4B5S,11
7/13/2015,Jorge Huamán Flores,B01KBH547A,4
7/13/2015,Daniela Chávez Paredes,B01KBH547A,2
7/13/2015,José López Ramírez,B00NQGP42Y,3
7/13/2015,Ana María Vargas Vega,B01EYT1URO,3
7/13/2015,Carlos Rivera Castro,B01KBH547A,2
7/14/2015,Brenda Torres Sánchez,B00F3J4B5S,2
7/14/2015,Luis González López,B016381QZA,1
7/14/2015,Patricia Medina Vargas,B01KBH547A,3
7/14/2015,Miguel García Huamán,B016381QZA,1
7/14/2015,Adriana Rodríguez Silva,B01KBH547A,2
7/14/2015,Juan Pérez Torres,B00NQGP42Y,2
7/15/2015,Sofía Castro Salinas,B00K15Q2B0,3
7/15/2015,Diego Morales López,B00NQGP42Y,1
7/15/2015,Mariana Rojas Medina,B016B7INC2,14
7/15/2015,Alejandro Soto Vásquez,B016B7INC2,2
7/15/2015,Valentina Vega Ruiz,B01EYT1URO,2
7/15/2015,Andrés Gómez Paredes,B01DZJFWNC,3
7/15/2015,Gabriela Huamán Castro,B01LQV1YHO,2
